,LOCALITA,DATA,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
722,Piacenza,2019-09-23,16.0,15.0,19.0,16.0,100.0,5.0,6.0,15.0,0.0,1012.0,0.0,0.0,pioggia temporale 
723,Piacenza,2019-09-24,20.0,13.0,23.0,18.0,86.0,18.0,4.0,8.0,0.0,1013.0,0.0,0.0,
724,Piacenza,2019-09-25,20.0,10.0,22.0,18.0,93.0,14.0,7.0,17.0,0.0,1009.0,0.0,0.0,
725,Piacenza,2019-09-26,20.0,14.0,24.0,19.0,94.0,4.0,6.0,9.0,0.0,1014.0,0.0,0.0,nebbia 
726,Piacenza,2019-09-27,21.0,15.0,25.0,19.0,89.0,19.0,6.0,11.0,0.0,1016.0,0.0,0.0,
727,Piacenza,2019-09-28,23.0,17.0,26.0,19.0,80.0,17.0,7.0,11.0,0.0,1015.0,0.0,0.0,
728,Piacenza,2019-09-29,23.0,14.0,26.0,17.0,72.0,20.0,6.0,13.0,0.0,1014.0,0.0,0.0,
729,Piacenza,2019-09-30,24.0,15.0,28.0,21.0,83.0,22.0,9.0,15.0,0.0,1010.0,0.0,0.0,
669,Piacenza,2019-10-01,23.0,15.0,26.0,19.0,83.0,18.0,8.0,17.0,0.0,1011.0,0.0,0.0,
670,Piacenza,2019-10-02,22.0,17.0,24.0,19.0,83.0,17.0,5.0,9.0,0.0,1003.0,0.0,0.0,pioggia 
671,Piacenza,2019-10-03,18.0,12.0,20.0,7.0,51.0,19.0,11.0,18.0,0.0,1012.0,0.0,0.0,
672,Piacenza,2019-10-04,15.0,7.0,18.0,10.0,76.0,20.0,5.0,9.0,0.0,1012.0,0.0,0.0,
673,Piacenza,2019-10-05,18.0,10.0,21.0,14.0,77.0,19.0,8.0,11.0,0.0,1009.0,0.0,0.0,
674,Piacenza,2019-10-06,17.0,9.0,20.0,16.0,93.0,20.0,12.0,17.0,0.0,1013.0,0.0,0.0,
675,Piacenza,2019-10-07,15.0,12.0,19.0,15.0,96.0,17.0,7.0,11.0,0.0,1013.0,0.0,0.0,pioggia 
676,Piacenza,2019-10-08,16.0,9.0,19.0,14.0,90.0,20.0,7.0,13.0,0.0,1018.0,0.0,0.0,
677,Piacenza,2019-10-09,16.0,13.0,18.0,16.0,99.0,9.0,8.0,13.0,0.0,1015.0,0.0,0.0,pioggia 
678,Piacenza,2019-10-10,16.0,15.0,17.0,16.0,100.0,5.0,6.0,15.0,0.0,1016.0,0.0,0.0,
679,Piacenza,2019-10-11,16.0,12.0,18.0,15.0,99.0,4.0,8.0,13.0,0.0,1023.0,0.0,0.0,
680,Piacenza,2019-10-12,17.0,12.0,19.0,16.0,94.0,7.0,6.0,11.0,0.0,1023.0,0.0,0.0,
681,Piacenza,2019-10-13,17.0,15.0,19.0,17.0,100.0,3.0,3.0,5.0,0.0,1023.0,0.0,0.0,
682,Piacenza,2019-10-14,19.0,15.0,21.0,18.0,98.0,5.0,4.0,9.0,0.0,1020.0,0.0,0.0,
683,Piacenza,2019-10-15,18.0,17.0,20.0,18.0,99.0,6.0,18.0,33.0,0.0,1010.0,0.0,0.0,pioggia temporale nebbia 
684,Piacenza,2019-10-16,17.0,12.0,21.0,14.0,84.0,19.0,8.0,15.0,0.0,1015.0,0.0,0.0,
685,Piacenza,2019-10-17,16.0,11.0,18.0,16.0,99.0,21.0,5.0,9.0,0.0,1019.0,0.0,0.0,
686,Piacenza,2019-10-18,17.0,15.0,18.0,17.0,100.0,20.0,7.0,11.0,0.0,1017.0,0.0,0.0,pioggia 
687,Piacenza,2019-10-19,17.0,15.0,19.0,17.0,100.0,3.0,9.0,15.0,0.0,1014.0,0.0,0.0,pioggia 
688,Piacenza,2019-10-20,19.0,15.0,21.0,18.0,95.0,17.0,15.0,22.0,0.0,1016.0,0.0,0.0,
689,Piacenza,2019-10-21,19.0,17.0,22.0,19.0,100.0,3.0,15.0,24.0,0.0,1019.0,0.0,0.0,pioggia 
690,Piacenza,2019-10-22,19.0,18.0,20.0,19.0,100.0,2.0,5.0,8.0,0.0,1022.0,0.0,0.0,pioggia nebbia 
691,Piacenza,2019-10-23,19.0,17.0,21.0,19.0,95.0,6.0,5.0,9.0,0.0,1019.0,0.0,0.0,
692,Piacenza,2019-10-24,17.0,16.0,17.0,17.0,100.0,2.0,8.0,17.0,0.0,1015.0,0.0,0.0,pioggia 
693,Piacenza,2019-10-25,18.0,16.0,20.0,18.0,97.0,15.0,5.0,9.0,0.0,1019.0,0.0,0.0,
694,Piacenza,2019-10-26,18.0,13.0,22.0,17.0,92.0,17.0,8.0,15.0,0.0,1023.0,0.0,0.0,
695,Piacenza,2019-10-27,18.0,12.0,22.0,16.0,90.0,19.0,7.0,17.0,0.0,1019.0,0.0,0.0,
696,Piacenza,2019-10-28,17.0,12.0,20.0,17.0,100.0,16.0,5.0,8.0,0.0,1015.0,0.0,0.0,
697,Piacenza,2019-10-29,16.0,16.0,17.0,16.0,100.0,2.0,4.0,9.0,0.0,1015.0,0.0,0.0,pioggia 
698,Piacenza,2019-10-30,14.0,13.0,19.0,14.0,100.0,3.0,16.0,18.0,0.0,1019.0,0.0,0.0,pioggia 
699,Piacenza,2019-10-31,12.0,11.0,12.0,11.0,97.0,5.0,16.0,21.0,0.0,1019.0,0.0,0.0,pioggia 
639,Piacenza,2019-11-01,13.0,11.0,14.0,11.0,91.0,6.0,11.0,15.0,0.0,1017.0,0.0,0.0,
640,Piacenza,2019-11-02,11.0,10.0,11.0,11.0,100.0,1.0,7.0,11.0,0.0,1007.0,0.0,0.0,pioggia 
641,Piacenza,2019-11-03,12.0,11.0,14.0,12.0,100.0,4.0,12.0,24.0,0.0,992.0,0.0,0.0,pioggia temporale 
642,Piacenza,2019-11-04,13.0,7.0,17.0,11.0,90.0,20.0,6.0,9.0,0.0,997.0,0.0,0.0,
643,Piacenza,2019-11-05,14.0,12.0,15.0,13.0,97.0,13.0,6.0,13.0,0.0,996.0,0.0,0.0,pioggia 
644,Piacenza,2019-11-06,11.0,9.0,12.0,11.0,100.0,9.0,8.0,18.0,0.0,1002.0,0.0,0.0,pioggia nebbia 
645,Piacenza,2019-11-07,9.0,5.0,10.0,9.0,100.0,13.0,5.0,8.0,0.0,1007.0,0.0,0.0,pioggia 
646,Piacenza,2019-11-08,12.0,11.0,13.0,12.0,100.0,13.0,4.0,15.0,0.0,1001.0,0.0,0.0,pioggia 
647,Piacenza,2019-11-09,10.0,7.0,13.0,9.0,95.0,21.0,0.0,0.0,0.0,1008.0,0.0,0.0,
648,Piacenza,2019-11-10,8.0,5.0,11.0,8.0,99.0,4.0,0.0,0.0,0.0,1009.0,0.0,0.0,
649,Piacenza,2019-11-11,8.0,8.0,9.0,8.0,100.0,1.0,4.0,9.0,0.0,1012.0,0.0,0.0,pioggia 
650,Piacenza,2019-11-12,9.0,8.0,10.0,9.0,100.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,pioggia 
651,Piacenza,2019-11-13,10.0,7.0,13.0,7.0,66.0,11.0,0.0,0.0,0.0,998.0,0.0,0.0,nebbia 
652,Piacenza,2019-11-14,7.0,2.0,10.0,6.0,94.0,20.0,7.0,15.0,0.0,1007.0,0.0,0.0,
653,Piacenza,2019-11-15,8.0,7.0,11.0,8.0,100.0,6.0,0.0,0.0,0.0,1001.0,0.0,0.0,pioggia 
654,Piacenza,2019-11-16,7.0,6.0,8.0,7.0,100.0,3.0,0.0,0.0,0.0,1011.0,0.0,0.0,pioggia nebbia 
655,Piacenza,2019-11-17,7.0,6.0,9.0,7.0,98.0,14.0,0.0,0.0,0.0,1001.0,0.0,0.0,pioggia 
656,Piacenza,2019-11-18,7.0,3.0,9.0,7.0,98.0,13.0,0.0,0.0,0.0,1012.0,0.0,0.0,pioggia 
657,Piacenza,2019-11-19,8.0,7.0,9.0,8.0,100.0,2.0,0.0,0.0,0.0,1013.0,0.0,0.0,pioggia 
658,Piacenza,2019-11-20,10.0,9.0,12.0,10.0,97.0,12.0,0.0,0.0,0.0,1012.0,0.0,0.0,pioggia 
659,Piacenza,2019-11-21,10.0,8.0,11.0,10.0,100.0,2.0,0.0,0.0,0.0,1011.0,0.0,0.0,pioggia nebbia 
660,Piacenza,2019-11-22,10.0,9.0,11.0,10.0,100.0,2.0,0.0,0.0,0.0,1011.0,0.0,0.0,nebbia 
661,Piacenza,2019-11-23,11.0,10.0,12.0,11.0,100.0,3.0,0.0,0.0,0.0,1004.0,0.0,0.0,pioggia 
662,Piacenza,2019-11-24,13.0,12.0,14.0,13.0,100.0,4.0,0.0,0.0,0.0,1005.0,0.0,0.0,pioggia 
663,Piacenza,2019-11-25,15.0,12.0,18.0,13.0,93.0,19.0,0.0,0.0,0.0,1008.0,0.0,0.0,
664,Piacenza,2019-11-26,12.0,7.0,14.0,11.0,97.0,20.0,0.0,0.0,0.0,1008.0,0.0,0.0,
665,Piacenza,2019-11-27,10.0,9.0,10.0,10.0,100.0,1.0,0.0,0.0,0.0,1003.0,0.0,0.0,pioggia temporale nebbia 
666,Piacenza,2019-11-28,11.0,8.0,14.0,11.0,98.0,15.0,0.0,0.0,0.0,1003.0,0.0,0.0,
667,Piacenza,2019-11-29,8.0,5.0,10.0,8.0,100.0,4.0,0.0,0.0,0.0,1008.0,0.0,0.0,nebbia 
668,Piacenza,2019-11-30,6.0,3.0,9.0,6.0,100.0,3.0,0.0,0.0,0.0,1018.0,0.0,0.0,nebbia 
426,Piacenza,2019-12-01,8.0,7.0,8.0,8.0,100.0,2.0,0.0,0.0,0.0,1018.0,0.0,0.0,pioggia 
427,Piacenza,2019-12-02,8.0,7.0,9.0,8.0,100.0,11.0,0.0,0.0,0.0,1014.0,0.0,0.0,pioggia 
428,Piacenza,2019-12-03,9.0,6.0,10.0,7.0,91.0,22.0,0.0,0.0,0.0,1023.0,0.0,0.0,
429,Piacenza,2019-12-04,4.0,0.0,7.0,3.0,90.0,17.0,0.0,0.0,0.0,1024.0,0.0,0.0,
430,Piacenza,2019-12-05,3.0,0.0,6.0,3.0,94.0,8.0,0.0,0.0,0.0,1025.0,0.0,0.0,
431,Piacenza,2019-12-06,5.0,2.0,6.0,5.0,97.0,4.0,2.0,5.0,0.0,1023.0,0.0,0.0,
432,Piacenza,2019-12-07,7.0,3.0,10.0,5.0,89.0,13.0,3.0,5.0,0.0,1018.0,0.0,0.0,
433,Piacenza,2019-12-08,7.0,2.0,9.0,6.0,94.0,6.0,3.0,8.0,0.0,1019.0,0.0,0.0,
434,Piacenza,2019-12-09,8.0,5.0,11.0,7.0,97.0,2.0,3.0,9.0,0.0,1007.0,0.0,0.0,
435,Piacenza,2019-12-10,9.0,4.0,13.0,1.0,46.0,20.0,11.0,24.0,0.0,1017.0,0.0,0.0,
436,Piacenza,2019-12-11,4.0,0.0,7.0,2.0,87.0,15.0,3.0,5.0,0.0,1015.0,0.0,0.0,
437,Piacenza,2019-12-12,3.0,2.0,5.0,3.0,99.0,3.0,1.0,5.0,0.0,1005.0,0.0,0.0,neve 
438,Piacenza,2019-12-13,2.0,1.0,3.0,2.0,99.0,6.0,8.0,17.0,0.0,989.0,0.0,0.0,pioggia neve 
439,Piacenza,2019-12-14,7.0,1.0,13.0,3.0,73.0,21.0,6.0,9.0,0.0,1001.0,0.0,0.0,
440,Piacenza,2019-12-15,4.0,1.0,6.0,4.0,100.0,6.0,3.0,9.0,0.0,1015.0,0.0,0.0,
441,Piacenza,2019-12-16,7.0,6.0,9.0,7.0,99.0,4.0,1.0,4.0,0.0,1020.0,0.0,0.0,
442,Piacenza,2019-12-17,8.0,7.0,8.0,8.0,100.0,1.0,2.0,4.0,0.0,1018.0,0.0,0.0,pioggia nebbia 
443,Piacenza,2019-12-18,9.0,6.0,10.0,9.0,100.0,3.0,2.0,8.0,0.0,1023.0,0.0,0.0,
444,Piacenza,2019-12-19,10.0,10.0,10.0,10.0,100.0,1.0,2.0,4.0,0.0,1019.0,0.0,0.0,pioggia nebbia 
445,Piacenza,2019-12-20,9.0,9.0,10.0,9.0,100.0,3.0,16.0,33.0,0.0,1005.0,0.0,0.0,pioggia nebbia 
446,Piacenza,2019-12-21,10.0,8.0,13.0,10.0,97.0,14.0,7.0,17.0,0.0,992.0,0.0,0.0,pioggia 
447,Piacenza,2019-12-22,11.0,8.0,14.0,6.0,75.0,19.0,14.0,24.0,0.0,989.0,0.0,0.0,pioggia 
448,Piacenza,2019-12-23,13.0,9.0,16.0,0.0,33.0,17.0,20.0,22.0,0.0,1006.0,0.0,0.0,
449,Piacenza,2019-12-24,10.0,7.0,13.0,3.0,54.0,20.0,10.0,18.0,0.0,1015.0,0.0,0.0,
450,Piacenza,2019-12-25,8.0,3.0,12.0,4.0,70.0,19.0,9.0,21.0,0.0,1014.0,0.0,0.0,
451,Piacenza,2019-12-26,6.0,1.0,10.0,3.0,75.0,22.0,5.0,11.0,0.0,1021.0,0.0,0.0,
452,Piacenza,2019-12-27,5.0,1.0,8.0,2.0,85.0,20.0,4.0,9.0,0.0,1021.0,0.0,0.0,
453,Piacenza,2019-12-28,4.0,1.0,7.0,3.0,89.0,9.0,5.0,9.0,0.0,1029.0,0.0,0.0,
454,Piacenza,2019-12-29,4.0,1.0,6.0,4.0,98.0,4.0,4.0,8.0,0.0,1033.0,0.0,0.0,
455,Piacenza,2019-12-30,4.0,2.0,7.0,2.0,87.0,6.0,5.0,8.0,0.0,1035.0,0.0,0.0,
456,Piacenza,2019-12-31,4.0,0.0,8.0,3.0,76.0,14.0,3.0,8.0,0.0,1029.0,0.0,0.0,
851,Piacenza,2020-01-01,5.0,0.0,9.0,3.0,83.0,15.0,4.0,9.0,0.0,1030.0,0.0,0.0,
852,Piacenza,2020-01-02,4.0,0.0,7.0,4.0,94.0,6.0,4.0,8.0,0.0,1031.0,0.0,0.0,
853,Piacenza,2020-01-03,6.0,2.0,9.0,4.0,88.0,17.0,2.0,5.0,0.0,1026.0,0.0,0.0,
854,Piacenza,2020-01-04,6.0,1.0,11.0,6.0,95.0,15.0,3.0,8.0,0.0,1023.0,0.0,0.0,
855,Piacenza,2020-01-05,6.0,1.0,10.0,2.0,80.0,21.0,5.0,11.0,0.0,1027.0,0.0,0.0,
856,Piacenza,2020-01-06,3.0,-1.0,5.0,4.0,100.0,4.0,5.0,8.0,0.0,1030.0,0.0,0.0,nebbia 
857,Piacenza,2020-01-07,0.0,-1.0,2.0,1.0,100.0,0.0,1.0,4.0,0.0,1026.0,0.0,0.0,nebbia 
858,Piacenza,2020-01-08,1.0,-2.0,4.0,2.0,100.0,0.0,2.0,5.0,0.0,1030.0,0.0,0.0,nebbia 
859,Piacenza,2020-01-09,3.0,-2.0,8.0,4.0,93.0,7.0,2.0,8.0,0.0,1026.0,0.0,0.0,
860,Piacenza,2020-01-10,6.0,3.0,9.0,5.0,92.0,11.0,2.0,5.0,0.0,1023.0,0.0,0.0,
861,Piacenza,2020-01-11,6.0,0.0,11.0,4.0,88.0,17.0,5.0,13.0,0.0,1027.0,0.0,0.0,
862,Piacenza,2020-01-12,4.0,0.0,8.0,3.0,87.0,10.0,4.0,8.0,0.0,1027.0,0.0,0.0,
863,Piacenza,2020-01-13,4.0,-1.0,7.0,3.0,90.0,6.0,4.0,5.0,0.0,1025.0,0.0,0.0,
864,Piacenza,2020-01-14,5.0,3.0,6.0,5.0,100.0,2.0,2.0,4.0,0.0,1025.0,0.0,0.0,pioggia 
865,Piacenza,2020-01-15,6.0,5.0,7.0,6.0,100.0,1.0,2.0,5.0,0.0,1028.0,0.0,0.0,pioggia nebbia 
866,Piacenza,2020-01-16,7.0,5.0,9.0,6.0,94.0,2.0,2.0,8.0,0.0,1030.0,0.0,0.0,pioggia nebbia 
867,Piacenza,2020-01-17,7.0,0.0,10.0,5.0,86.0,14.0,3.0,8.0,0.0,1024.0,0.0,0.0,
868,Piacenza,2020-01-18,6.0,5.0,8.0,6.0,99.0,10.0,5.0,11.0,0.0,1022.0,0.0,0.0,pioggia 
869,Piacenza,2020-01-19,4.0,3.0,5.0,4.0,100.0,7.0,6.0,13.0,0.0,1027.0,0.0,0.0,pioggia nebbia 
870,Piacenza,2020-01-20,5.0,1.0,8.0,2.0,84.0,14.0,6.0,15.0,0.0,1040.0,0.0,0.0,
871,Piacenza,2020-01-21,4.0,0.0,7.0,2.0,88.0,19.0,3.0,5.0,0.0,1040.0,0.0,0.0,
872,Piacenza,2020-01-22,5.0,1.0,9.0,2.0,79.0,24.0,4.0,8.0,0.0,1032.0,0.0,0.0,
873,Piacenza,2020-01-23,4.0,0.0,8.0,3.0,87.0,17.0,3.0,8.0,0.0,1030.0,0.0,0.0,
874,Piacenza,2020-01-24,4.0,1.0,7.0,2.0,85.0,8.0,4.0,5.0,0.0,1026.0,0.0,0.0,
875,Piacenza,2020-01-25,5.0,4.0,6.0,5.0,100.0,2.0,5.0,8.0,0.0,1023.0,0.0,0.0,pioggia 
876,Piacenza,2020-01-26,7.0,5.0,10.0,6.0,94.0,3.0,2.0,5.0,0.0,1020.0,0.0,0.0,
877,Piacenza,2020-01-27,7.0,3.0,10.0,6.0,93.0,9.0,3.0,5.0,0.0,1018.0,0.0,0.0,
878,Piacenza,2020-01-28,7.0,6.0,8.0,7.0,100.0,1.0,6.0,15.0,0.0,1007.0,0.0,0.0,nebbia 
879,Piacenza,2020-01-29,9.0,1.0,14.0,2.0,58.0,23.0,9.0,17.0,0.0,1009.0,0.0,0.0,
880,Piacenza,2020-01-30,7.0,2.0,11.0,3.0,70.0,19.0,3.0,9.0,0.0,1018.0,0.0,0.0,
881,Piacenza,2020-01-31,9.0,5.0,13.0,5.0,76.0,19.0,4.0,9.0,0.0,1018.0,0.0,0.0,
822,Piacenza,2020-02-01,8.0,7.0,9.0,8.0,100.0,2.0,2.0,8.0,0.0,1017.0,0.0,0.0,pioggia 
823,Piacenza,2020-02-02,8.0,4.0,11.0,8.0,97.0,2.0,5.0,9.0,0.0,1018.0,0.0,0.0,nebbia 
824,Piacenza,2020-02-03,7.0,2.0,11.0,7.0,100.0,2.0,6.0,13.0,0.0,1014.0,0.0,0.0,nebbia 
825,Piacenza,2020-02-04,10.0,5.0,15.0,6.0,50.0,14.0,24.0,48.0,0.0,1006.0,0.0,0.0,pioggia nebbia 
826,Piacenza,2020-02-05,10.0,6.0,12.0,0.0,18.0,18.0,28.0,44.0,0.0,1020.0,0.0,0.0,
827,Piacenza,2020-02-06,6.0,-1.0,11.0,0.0,49.0,21.0,7.0,11.0,0.0,1028.0,0.0,0.0,
828,Piacenza,2020-02-07,7.0,-1.0,11.0,2.0,53.0,21.0,5.0,11.0,0.0,1025.0,0.0,0.0,
829,Piacenza,2020-02-08,6.0,0.0,11.0,2.0,69.0,20.0,6.0,13.0,0.0,1027.0,0.0,0.0,
830,Piacenza,2020-02-09,7.0,0.0,10.0,4.0,78.0,13.0,5.0,9.0,0.0,1029.0,0.0,0.0,
831,Piacenza,2020-02-10,8.0,5.0,11.0,7.0,94.0,4.0,6.0,13.0,0.0,1014.0,0.0,0.0,
832,Piacenza,2020-02-11,14.0,3.0,19.0,4.0,38.0,20.0,16.0,30.0,0.0,1008.0,0.0,0.0,
833,Piacenza,2020-02-12,11.0,3.0,15.0,0.0,26.0,19.0,13.0,22.0,0.0,1017.0,0.0,0.0,
834,Piacenza,2020-02-13,7.0,0.0,11.0,3.0,70.0,18.0,3.0,9.0,0.0,1018.0,0.0,0.0,
835,Piacenza,2020-02-14,9.0,1.0,13.0,4.0,75.0,11.0,8.0,13.0,0.0,1017.0,0.0,0.0,
836,Piacenza,2020-02-15,9.0,1.0,14.0,2.0,63.0,19.0,4.0,9.0,0.0,1026.0,0.0,0.0,
837,Piacenza,2020-02-16,10.0,1.0,13.0,5.0,73.0,9.0,4.0,11.0,0.0,1027.0,0.0,0.0,
838,Piacenza,2020-02-17,10.0,8.0,11.0,10.0,100.0,3.0,3.0,5.0,0.0,1024.0,0.0,0.0,
839,Piacenza,2020-02-18,10.0,7.0,14.0,8.0,87.0,9.0,3.0,8.0,0.0,1023.0,0.0,0.0,nebbia 
840,Piacenza,2020-02-19,9.0,2.0,14.0,4.0,66.0,18.0,9.0,15.0,0.0,1019.0,0.0,0.0,
841,Piacenza,2020-02-20,8.0,0.0,13.0,2.0,56.0,22.0,5.0,11.0,0.0,1023.0,0.0,0.0,
842,Piacenza,2020-02-21,9.0,1.0,13.0,3.0,62.0,22.0,7.0,13.0,0.0,1022.0,0.0,0.0,
843,Piacenza,2020-02-22,9.0,1.0,13.0,3.0,72.0,6.0,5.0,8.0,0.0,1031.0,0.0,0.0,
844,Piacenza,2020-02-23,10.0,4.0,14.0,7.0,81.0,6.0,4.0,9.0,0.0,1024.0,0.0,0.0,
845,Piacenza,2020-02-24,12.0,3.0,17.0,9.0,81.0,15.0,13.0,21.0,0.0,1018.0,0.0,0.0,
846,Piacenza,2020-02-25,12.0,8.0,14.0,10.0,88.0,6.0,5.0,9.0,0.0,1008.0,0.0,0.0,
847,Piacenza,2020-02-26,11.0,4.0,15.0,3.0,29.0,22.0,24.0,39.0,0.0,998.0,0.0,0.0,
848,Piacenza,2020-02-27,9.0,1.0,12.0,0.0,30.0,20.0,10.0,15.0,0.0,1008.0,0.0,0.0,
849,Piacenza,2020-02-28,11.0,7.0,14.0,0.0,17.0,22.0,11.0,28.0,0.0,1016.0,0.0,0.0,
850,Piacenza,2020-02-29,8.0,3.0,10.0,2.0,58.0,18.0,3.0,5.0,0.0,1014.0,0.0,0.0,pioggia 
974,Piacenza,2020-03-01,7.0,6.0,7.0,7.0,100.0,3.0,2.0,5.0,0.0,1006.0,0.0,0.0,pioggia 
975,Piacenza,2020-03-02,6.0,2.0,8.0,6.0,97.0,2.0,18.0,35.0,0.0,995.0,0.0,0.0,pioggia 
976,Piacenza,2020-03-03,9.0,6.0,12.0,7.0,83.0,15.0,8.0,13.0,0.0,998.0,0.0,0.0,
977,Piacenza,2020-03-04,8.0,2.0,12.0,3.0,73.0,21.0,9.0,15.0,0.0,1011.0,0.0,0.0,
978,Piacenza,2020-03-05,5.0,2.0,7.0,5.0,100.0,9.0,5.0,9.0,0.0,1007.0,0.0,0.0,pioggia 
979,Piacenza,2020-03-06,7.0,4.0,9.0,5.0,89.0,20.0,9.0,15.0,0.0,999.0,0.0,0.0,
980,Piacenza,2020-03-07,11.0,4.0,14.0,4.0,56.0,16.0,7.0,13.0,0.0,1011.0,0.0,0.0,
981,Piacenza,2020-03-08,9.0,2.0,13.0,3.0,62.0,20.0,5.0,9.0,0.0,1019.0,0.0,0.0,
982,Piacenza,2020-03-09,6.0,2.0,7.0,6.0,97.0,13.0,6.0,11.0,0.0,1012.0,0.0,0.0,pioggia 
983,Piacenza,2020-03-10,10.0,3.0,14.0,4.0,56.0,21.0,9.0,15.0,0.0,1016.0,0.0,0.0,
984,Piacenza,2020-03-11,13.0,4.0,17.0,6.0,63.0,23.0,8.0,13.0,0.0,1017.0,0.0,0.0,
985,Piacenza,2020-03-12,13.0,5.0,15.0,9.0,78.0,9.0,5.0,11.0,0.0,1019.0,0.0,0.0,
986,Piacenza,2020-03-13,15.0,9.0,17.0,11.0,79.0,13.0,6.0,11.0,0.0,1013.0,0.0,0.0,
987,Piacenza,2020-03-14,10.0,10.0,11.0,9.0,90.0,10.0,16.0,22.0,0.0,1016.0,0.0,0.0,
988,Piacenza,2020-03-15,10.0,1.0,13.0,4.0,61.0,18.0,11.0,18.0,0.0,1023.0,0.0,0.0,
989,Piacenza,2020-03-16,10.0,1.0,14.0,2.0,42.0,23.0,8.0,15.0,0.0,1026.0,0.0,0.0,
990,Piacenza,2020-03-17,11.0,2.0,15.0,3.0,54.0,16.0,6.0,11.0,0.0,1029.0,0.0,0.0,
991,Piacenza,2020-03-18,13.0,3.0,17.0,4.0,57.0,14.0,6.0,9.0,0.0,1027.0,0.0,0.0,
992,Piacenza,2020-03-19,15.0,5.0,19.0,5.0,55.0,20.0,6.0,13.0,0.0,1024.0,0.0,0.0,
993,Piacenza,2020-03-20,15.0,13.0,17.0,6.0,54.0,23.0,7.0,13.0,0.0,1019.0,0.0,0.0,
994,Piacenza,2020-03-21,14.0,5.0,18.0,5.0,57.0,21.0,10.0,17.0,0.0,1013.0,0.0,0.0,
995,Piacenza,2020-03-22,11.0,9.0,14.0,8.0,81.0,17.0,18.0,26.0,0.0,1017.0,0.0,0.0,
996,Piacenza,2020-03-23,7.0,4.0,9.0,0.0,27.0,19.0,22.0,33.0,0.0,1026.0,0.0,0.0,
997,Piacenza,2020-03-24,7.0,-2.0,10.0,5.0,34.0,21.0,9.0,15.0,0.0,1024.0,0.0,0.0,
998,Piacenza,2020-03-25,6.0,1.0,8.0,1.0,53.0,18.0,19.0,33.0,0.0,1019.0,0.0,0.0,
999,Piacenza,2020-03-26,3.0,1.0,4.0,3.0,92.0,11.0,5.0,13.0,0.0,1015.0,0.0,0.0,pioggia 
1000,Piacenza,2020-03-27,8.0,4.0,10.0,4.0,76.0,16.0,5.0,9.0,0.0,1016.0,0.0,0.0,pioggia 
1001,Piacenza,2020-03-28,14.0,7.0,17.0,5.0,48.0,11.0,7.0,11.0,0.0,1014.0,0.0,0.0,
1002,Piacenza,2020-03-29,14.0,5.0,17.0,4.0,53.0,21.0,8.0,15.0,0.0,1011.0,0.0,0.0,
1003,Piacenza,2020-03-30,12.0,5.0,16.0,9.0,82.0,12.0,16.0,28.0,0.0,1013.0,0.0,0.0,pioggia 
1004,Piacenza,2020-03-31,8.0,5.0,10.0,4.0,52.0,21.0,23.0,30.0,0.0,1020.0,0.0,0.0,pioggia 
761,Piacenza,2020-04-01,7.0,1.0,10.0,1.0,48.0,17.0,12.0,17.0,0.0,1020.0,0.0,0.0,
762,Piacenza,2020-04-02,9.0,0.0,12.0,0.0,43.0,21.0,7.0,11.0,0.0,1013.0,0.0,0.0,
763,Piacenza,2020-04-03,11.0,1.0,15.0,2.0,44.0,22.0,8.0,13.0,0.0,1013.0,0.0,0.0,
764,Piacenza,2020-04-04,13.0,2.0,17.0,1.0,39.0,19.0,6.0,11.0,0.0,1020.0,0.0,0.0,
765,Piacenza,2020-04-05,14.0,4.0,17.0,3.0,40.0,19.0,14.0,21.0,0.0,1023.0,0.0,0.0,
766,Piacenza,2020-04-06,16.0,4.0,20.0,3.0,45.0,18.0,10.0,15.0,0.0,1025.0,0.0,0.0,
767,Piacenza,2020-04-07,17.0,7.0,21.0,6.0,46.0,19.0,9.0,17.0,0.0,1027.0,0.0,0.0,
768,Piacenza,2020-04-08,17.0,4.0,22.0,4.0,32.0,19.0,10.0,17.0,0.0,1025.0,0.0,0.0,
769,Piacenza,2020-04-09,20.0,7.0,24.0,4.0,30.0,19.0,8.0,13.0,0.0,1021.0,0.0,0.0,
770,Piacenza,2020-04-10,20.0,7.0,24.0,4.0,34.0,21.0,8.0,17.0,0.0,1021.0,0.0,0.0,
771,Piacenza,2020-04-11,21.0,8.0,25.0,6.0,37.0,18.0,7.0,15.0,0.0,1020.0,0.0,0.0,
772,Piacenza,2020-04-12,20.0,9.0,24.0,3.0,31.0,19.0,8.0,13.0,0.0,1018.0,0.0,0.0,
773,Piacenza,2020-04-13,18.0,10.0,22.0,5.0,43.0,16.0,6.0,13.0,0.0,1013.0,0.0,0.0,
774,Piacenza,2020-04-14,18.0,8.0,24.0,9.0,52.0,18.0,15.0,46.0,0.0,1010.0,0.0,0.0,
775,Piacenza,2020-04-15,13.0,4.0,15.0,3.0,48.0,17.0,12.0,22.0,0.0,1024.0,0.0,0.0,
